image_path,label
./dataset/nhcd\consonants\27\023_02.jpg,र
./dataset/nhcd\consonants\27\024_01.jpg,र
./dataset/nhcd\consonants\27\024_02.jpg,र
./dataset/nhcd\consonants\27\027_01.jpg,र
./dataset/nhcd\consonants\27\027_02.jpg,र
./dataset/nhcd\consonants\27\028_01.jpg,र
./dataset/nhcd\consonants\27\028_02.jpg,र
./dataset/nhcd\consonants\27\029_01.jpg,र
./dataset/nhcd\consonants\27\030_01.jpg,र
./dataset/nhcd\consonants\27\030_02.jpg,र
./dataset/nhcd\consonants\27\032_01.jpg,र
./dataset/nhcd\consonants\27\033_02.jpg,र
./dataset/nhcd\consonants\27\034_01.jpg,र
./dataset/nhcd\consonants\27\034_02.jpg,र
./dataset/nhcd\consonants\27\035_01.jpg,र
./dataset/nhcd\consonants\27\035_02.jpg,र
./dataset/nhcd\consonants\27\036_01.jpg,र
./dataset/nhcd\consonants\27\036_02.jpg,र
./dataset/nhcd\consonants\27\037_01.jpg,र
./dataset/nhcd\consonants\27\038_02.jpg,र
./dataset/nhcd\consonants\27\039_01.jpg,र
./dataset/nhcd\consonants\27\039_02.jpg,र
./dataset/nhcd\consonants\27\040_01.jpg,र
./dataset/nhcd\consonants\27\040_02.jpg,र
./dataset/nhcd\consonants\27\041_01.jpg,र
./dataset/nhcd\consonants\27\041_02.jpg,र
./dataset/nhcd\consonants\27\042_01.jpg,र
./dataset/nhcd\consonants\27\043_02.jpg,र
./dataset/nhcd\consonants\27\044_01.jpg,र
./dataset/nhcd\consonants\27\044_02.jpg,र
./dataset/nhcd\consonants\27\045_01.jpg,र
./dataset/nhcd\consonants\27\045_02.jpg,र
./dataset/nhcd\consonants\27\047_01.jpg,र
./dataset/nhcd\consonants\27\047_02.jpg,र
./dataset/nhcd\consonants\28\001_01.jpg,ल
./dataset/nhcd\consonants\28\002_02.jpg,ल
./dataset/nhcd\consonants\28\004_01.jpg,ल
./dataset/nhcd\consonants\28\004_02.jpg,ल
./dataset/nhcd\consonants\28\005_01.jpg,ल
./dataset/nhcd\consonants\28\005_02.jpg,ल
./dataset/nhcd\consonants\28\006_01.jpg,ल
./dataset/nhcd\consonants\28\006_02.jpg,ल
./dataset/nhcd\consonants\28\007_01.jpg,ल
./dataset/nhcd\consonants\28\008_02.jpg,ल
./dataset/nhcd\consonants\28\010_01.jpg,ल
./dataset/nhcd\consonants\28\010_02.jpg,ल
./dataset/nhcd\consonants\28\011_01.jpg,ल
./dataset/nhcd\consonants\28\011_02.jpg,ल
./dataset/nhcd\consonants\28\012_01.jpg,ल
./dataset/nhcd\consonants\28\012_02.jpg,ल
./dataset/nhcd\consonants\28\013_01.jpg,ल
./dataset/nhcd\consonants\28\014_02.jpg,ल
./dataset/nhcd\consonants\28\015_01.jpg,ल
./dataset/nhcd\consonants\28\015_02.jpg,ल
./dataset/nhcd\consonants\28\016_01.jpg,ल
./dataset/nhcd\consonants\28\016_02.jpg,ल
./dataset/nhcd\consonants\28\017_01.jpg,ल
./dataset/nhcd\consonants\28\017_02.jpg,ल
./dataset/nhcd\consonants\28\018_01.jpg,ल
./dataset/nhcd\consonants\28\019_02.jpg,ल
./dataset/nhcd\consonants\28\020_01.jpg,ल
./dataset/nhcd\consonants\28\020_02.jpg,ल
./dataset/nhcd\consonants\28\022_01.jpg,ल
./dataset/nhcd\consonants\28\022_02.jpg,ल
./dataset/nhcd\consonants\28\023_01.jpg,ल
./dataset/nhcd\consonants\28\023_02.jpg,ल
./dataset/nhcd\consonants\28\024_01.jpg,ल
./dataset/nhcd\consonants\28\025_02.jpg,ल
./dataset/nhcd\consonants\28\027_01.jpg,ल
./dataset/nhcd\consonants\28\027_02.jpg,ल
./dataset/nhcd\consonants\28\028_01.jpg,ल
./dataset/nhcd\consonants\28\028_02.jpg,ल
./dataset/nhcd\consonants\28\029_01.jpg,ल
./dataset/nhcd\consonants\28\030_01.jpg,ल
./dataset/nhcd\consonants\28\030_02.jpg,ल
./dataset/nhcd\consonants\28\033_01.jpg,ल
./dataset/nhcd\consonants\28\033_02.jpg,ल
./dataset/nhcd\consonants\28\034_01.jpg,ल
./dataset/nhcd\consonants\28\034_02.jpg,ल
./dataset/nhcd\consonants\28\035_01.jpg,ल
./dataset/nhcd\consonants\28\035_02.jpg,ल
./dataset/nhcd\consonants\28\036_01.jpg,ल
./dataset/nhcd\consonants\28\036_02.jpg,ल
./dataset/nhcd\consonants\28\038_01.jpg,ल
./dataset/nhcd\consonants\28\038_02.jpg,ल
./dataset/nhcd\consonants\28\039_01.jpg,ल
./dataset/nhcd\consonants\28\039_02.jpg,ल
./dataset/nhcd\consonants\28\040_01.jpg,ल
./dataset/nhcd\consonants\28\040_02.jpg,ल
./dataset/nhcd\consonants\28\041_01.jpg,ल
./dataset/nhcd\consonants\28\041_02.jpg,ल
./dataset/nhcd\consonants\28\043_01.jpg,ल
./dataset/nhcd\consonants\28\043_02.jpg,ल
./dataset/nhcd\consonants\28\044_01.jpg,ल
./dataset/nhcd\consonants\28\044_02.jpg,ल
./dataset/nhcd\consonants\28\045_01.jpg,ल
./dataset/nhcd\consonants\28\045_02.jpg,ल
./dataset/nhcd\consonants\28\047_01.jpg,ल
./dataset/nhcd\consonants\28\047_02.jpg,ल
./dataset/nhcd\consonants\29\002_01.jpg,व
./dataset/nhcd\consonants\29\002_02.jpg,व
./dataset/nhcd\consonants\29\004_01.jpg,व
./dataset/nhcd\consonants\29\004_02.jpg,व
./dataset/nhcd\consonants\29\005_01.jpg,व
./dataset/nhcd\consonants\29\005_02.jpg,व
./dataset/nhcd\consonants\29\006_01.jpg,व
./dataset/nhcd\consonants\29\006_02.jpg,व
./dataset/nhcd\consonants\29\008_01.jpg,व
./dataset/nhcd\consonants\29\008_02.jpg,व
./dataset/nhcd\consonants\29\010_01.jpg,व
./dataset/nhcd\consonants\29\010_02.jpg,व
./dataset/nhcd\consonants\29\011_01.jpg,व
./dataset/nhcd\consonants\29\011_02.jpg,व
./dataset/nhcd\consonants\29\012_01.jpg,व
./dataset/nhcd\consonants\29\012_02.jpg,व
./dataset/nhcd\consonants\29\014_01.jpg,व
./dataset/nhcd\consonants\29\014_02.jpg,व
./dataset/nhcd\consonants\29\015_01.jpg,व
./dataset/nhcd\consonants\29\015_02.jpg,व
./dataset/nhcd\consonants\29\016_01.jpg,व
./dataset/nhcd\consonants\29\016_02.jpg,व
./dataset/nhcd\consonants\29\017_01.jpg,व
./dataset/nhcd\consonants\29\017_02.jpg,व
./dataset/nhcd\consonants\29\019_01.jpg,व
./dataset/nhcd\consonants\29\019_02.jpg,व
./dataset/nhcd\consonants\29\020_01.jpg,व
./dataset/nhcd\consonants\29\020_02.jpg,व
./dataset/nhcd\consonants\29\022_01.jpg,व
./dataset/nhcd\consonants\29\022_02.jpg,व
./dataset/nhcd\consonants\29\023_01.jpg,व
./dataset/nhcd\consonants\29\023_02.jpg,व
./dataset/nhcd\consonants\29\025_01.jpg,व
./dataset/nhcd\consonants\29\025_02.jpg,व
./dataset/nhcd\consonants\29\027_01.jpg,व
./dataset/nhcd\consonants\29\027_02.jpg,व
./dataset/nhcd\consonants\29\028_01.jpg,व
./dataset/nhcd\consonants\29\028_02.jpg,व
./dataset/nhcd\consonants\29\029_01.jpg,व
./dataset/nhcd\consonants\29\030_01.jpg,व
./dataset/nhcd\consonants\29\032_02.jpg,व
./dataset/nhcd\consonants\29\033_01.jpg,व
./dataset/nhcd\consonants\29\033_02.jpg,व
./dataset/nhcd\consonants\29\034_01.jpg,व
./dataset/nhcd\consonants\29\034_02.jpg,व
./dataset/nhcd\consonants\29\035_01.jpg,व
./dataset/nhcd\consonants\29\035_02.jpg,व
./dataset/nhcd\consonants\29\036_01.jpg,व
./dataset/nhcd\consonants\29\037_02.jpg,व
./dataset/nhcd\consonants\29\038_01.jpg,व
./dataset/nhcd\consonants\29\038_02.jpg,व
./dataset/nhcd\consonants\29\039_01.jpg,व
./dataset/nhcd\consonants\29\039_02.jpg,व
./dataset/nhcd\consonants\29\040_01.jpg,व
./dataset/nhcd\consonants\29\040_02.jpg,व
./dataset/nhcd\consonants\29\041_01.jpg,व
./dataset/nhcd\consonants\29\042_02.jpg,व
./dataset/nhcd\consonants\29\043_01.jpg,व
./dataset/nhcd\consonants\29\043_02.jpg,व
./dataset/nhcd\consonants\29\044_01.jpg,व
./dataset/nhcd\consonants\29\044_02.jpg,व
./dataset/nhcd\consonants\29\045_01.jpg,व
./dataset/nhcd\consonants\29\045_02.jpg,व
./dataset/nhcd\consonants\29\047_01.jpg,व
./dataset/nhcd\consonants\30\001_02.jpg,श
./dataset/nhcd\consonants\30\002_01.jpg,श
./dataset/nhcd\consonants\30\002_02.jpg,श
./dataset/nhcd\consonants\30\004_01.jpg,श
./dataset/nhcd\consonants\30\004_02.jpg,श
./dataset/nhcd\consonants\30\005_01.jpg,श
./dataset/nhcd\consonants\30\005_02.jpg,श
./dataset/nhcd\consonants\30\006_01.jpg,श
./dataset/nhcd\consonants\30\007_02.jpg,श
./dataset/nhcd\consonants\30\008_01.jpg,श
./dataset/nhcd\consonants\30\008_02.jpg,श
./dataset/nhcd\consonants\30\010_01.jpg,श
./dataset/nhcd\consonants\30\010_02.jpg,श
./dataset/nhcd\consonants\30\011_01.jpg,श
./dataset/nhcd\consonants\30\011_02.jpg,श
./dataset/nhcd\consonants\30\012_01.jpg,श
./dataset/nhcd\consonants\30\013_02.jpg,श
./dataset/nhcd\consonants\30\014_01.jpg,श
./dataset/nhcd\consonants\30\014_02.jpg,श
./dataset/nhcd\consonants\30\015_01.jpg,श
./dataset/nhcd\consonants\30\015_02.jpg,श
./dataset/nhcd\consonants\30\016_01.jpg,श
./dataset/nhcd\consonants\30\016_02.jpg,श
./dataset/nhcd\consonants\30\017_01.jpg,श
./dataset/nhcd\consonants\30\018_02.jpg,श
./dataset/nhcd\consonants\30\019_01.jpg,श
./dataset/nhcd\consonants\30\019_02.jpg,श
./dataset/nhcd\consonants\30\020_01.jpg,श
./dataset/nhcd\consonants\30\020_02.jpg,श
./dataset/nhcd\consonants\30\022_01.jpg,श
./dataset/nhcd\consonants\30\022_02.jpg,श
./dataset/nhcd\consonants\30\023_01.jpg,श
./dataset/nhcd\consonants\30\024_02.jpg,श
./dataset/nhcd\consonants\30\025_01.jpg,श
./dataset/nhcd\consonants\30\025_02.jpg,श
./dataset/nhcd\consonants\30\027_01.jpg,श
./dataset/nhcd\consonants\30\027_02.jpg,श
./dataset/nhcd\consonants\30\028_01.jpg,श
./dataset/nhcd\consonants\30\028_02.jpg,श
./dataset/nhcd\consonants\30\029_01.jpg,श
./dataset/nhcd\consonants\30\032_01.jpg,श
./dataset/nhcd\consonants\30\032_02.jpg,श
./dataset/nhcd\consonants\30\033_01.jpg,श
./dataset/nhcd\consonants\30\033_02.jpg,श
./dataset/nhcd\consonants\30\034_01.jpg,श
./dataset/nhcd\consonants\30\034_02.jpg,श
./dataset/nhcd\consonants\30\035_01.jpg,श
./dataset/nhcd\consonants\30\035_02.jpg,श
./dataset/nhcd\consonants\30\037_01.jpg,श
./dataset/nhcd\consonants\30\037_02.jpg,श
./dataset/nhcd\consonants\30\038_01.jpg,श
./dataset/nhcd\consonants\30\038_02.jpg,श
./dataset/nhcd\consonants\30\039_01.jpg,श
./dataset/nhcd\consonants\30\039_02.jpg,श
./dataset/nhcd\consonants\30\040_01.jpg,श
./dataset/nhcd\consonants\30\040_02.jpg,श
./dataset/nhcd\consonants\30\042_01.jpg,श
./dataset/nhcd\consonants\30\042_02.jpg,श
./dataset/nhcd\consonants\30\043_01.jpg,श
./dataset/nhcd\consonants\30\043_02.jpg,श
./dataset/nhcd\consonants\30\044_01.jpg,श
./dataset/nhcd\consonants\30\044_02.jpg,श
./dataset/nhcd\consonants\30\045_01.jpg,श
./dataset/nhcd\consonants\30\045_02.jpg,श
./dataset/nhcd\consonants\31\001_01.jpg,ष
./dataset/nhcd\consonants\31\001_02.jpg,ष
./dataset/nhcd\consonants\31\002_01.jpg,ष
./dataset/nhcd\consonants\31\002_02.jpg,ष
./dataset/nhcd\consonants\31\004_01.jpg,ष
./dataset/nhcd\consonants\31\004_02.jpg,ष
./dataset/nhcd\consonants\31\005_01.jpg,ष
./dataset/nhcd\consonants\31\005_02.jpg,ष
./dataset/nhcd\consonants\31\007_01.jpg,ष
./dataset/nhcd\consonants\31\007_02.jpg,ष
./dataset/nhcd\consonants\31\008_01.jpg,ष
./dataset/nhcd\consonants\31\008_02.jpg,ष
./dataset/nhcd\consonants\31\010_01.jpg,ष
./dataset/nhcd\consonants\31\010_02.jpg,ष
./dataset/nhcd\consonants\31\011_01.jpg,ष
./dataset/nhcd\consonants\31\011_02.jpg,ष
./dataset/nhcd\consonants\31\013_01.jpg,ष
./dataset/nhcd\consonants\31\013_02.jpg,ष
./dataset/nhcd\consonants\31\014_01.jpg,ष
./dataset/nhcd\consonants\31\014_02.jpg,ष
./dataset/nhcd\consonants\31\015_01.jpg,ष
./dataset/nhcd\consonants\31\015_02.jpg,ष
./dataset/nhcd\consonants\31\016_01.jpg,ष
./dataset/nhcd\consonants\31\016_02.jpg,ष
./dataset/nhcd\consonants\31\018_01.jpg,ष
./dataset/nhcd\consonants\31\018_02.jpg,ष
./dataset/nhcd\consonants\31\019_01.jpg,ष
./dataset/nhcd\consonants\31\019_02.jpg,ष
./dataset/nhcd\consonants\31\020_01.jpg,ष
./dataset/nhcd\consonants\31\020_02.jpg,ष
./dataset/nhcd\consonants\31\022_01.jpg,ष
./dataset/nhcd\consonants\31\022_02.jpg,ष
./dataset/nhcd\consonants\31\024_01.jpg,ष
./dataset/nhcd\consonants\31\024_02.jpg,ष
./dataset/nhcd\consonants\31\025_01.jpg,ष
./dataset/nhcd\consonants\31\025_02.jpg,ष
./dataset/nhcd\consonants\31\027_01.jpg,ष
./dataset/nhcd\consonants\31\027_02.jpg,ष
./dataset/nhcd\consonants\31\028_01.jpg,ष
./dataset/nhcd\consonants\31\028_02.jpg,ष
./dataset/nhcd\consonants\31\030_02.jpg,ष
./dataset/nhcd\consonants\31\032_01.jpg,ष
./dataset/nhcd\consonants\31\032_02.jpg,ष
./dataset/nhcd\consonants\31\033_01.jpg,ष
./dataset/nhcd\consonants\31\033_02.jpg,ष
./dataset/nhcd\consonants\31\034_01.jpg,ष
./dataset/nhcd\consonants\31\034_02.jpg,ष
./dataset/nhcd\consonants\31\035_01.jpg,ष
./dataset/nhcd\consonants\31\036_02.jpg,ष
./dataset/nhcd\consonants\31\037_01.jpg,ष
./dataset/nhcd\consonants\31\037_02.jpg,ष
./dataset/nhcd\consonants\31\038_01.jpg,ष
./dataset/nhcd\consonants\31\038_02.jpg,ष
./dataset/nhcd\consonants\31\039_01.jpg,ष
./dataset/nhcd\consonants\31\039_02.jpg,ष
./dataset/nhcd\consonants\31\040_01.jpg,ष
./dataset/nhcd\consonants\31\041_02.jpg,ष
./dataset/nhcd\consonants\31\042_01.jpg,ष
./dataset/nhcd\consonants\31\042_02.jpg,ष
./dataset/nhcd\consonants\31\043_01.jpg,ष
./dataset/nhcd\consonants\31\043_02.jpg,ष
./dataset/nhcd\consonants\31\044_01.jpg,ष
./dataset/nhcd\consonants\31\044_02.jpg,ष
./dataset/nhcd\consonants\31\045_01.jpg,ष
./dataset/nhcd\consonants\31\047_02.jpg,ष
./dataset/nhcd\consonants\32\001_01.jpg,स
./dataset/nhcd\consonants\32\001_02.jpg,स
./dataset/nhcd\consonants\32\002_01.jpg,स
./dataset/nhcd\consonants\32\002_02.jpg,स
./dataset/nhcd\consonants\32\004_01.jpg,स
./dataset/nhcd\consonants\32\004_02.jpg,स
./dataset/nhcd\consonants\32\005_01.jpg,स
./dataset/nhcd\consonants\32\006_02.jpg,स
./dataset/nhcd\consonants\32\007_01.jpg,स
./dataset/nhcd\consonants\32\007_02.jpg,स
./dataset/nhcd\consonants\32\008_01.jpg,स
./dataset/nhcd\consonants\32\008_02.jpg,स
./dataset/nhcd\consonants\32\010_01.jpg,स
./dataset/nhcd\consonants\32\010_02.jpg,स
./dataset/nhcd\consonants\32\011_01.jpg,स
./dataset/nhcd\consonants\32\012_02.jpg,स
./dataset/nhcd\consonants\32\013_01.jpg,स
./dataset/nhcd\consonants\32\013_02.jpg,स
./dataset/nhcd\consonants\32\014_01.jpg,स
./dataset/nhcd\consonants\32\014_02.jpg,स
./dataset/nhcd\consonants\32\015_01.jpg,स
./dataset/nhcd\consonants\32\015_02.jpg,स
./dataset/nhcd\consonants\32\016_01.jpg,स
./dataset/nhcd\consonants\32\017_02.jpg,स
./dataset/nhcd\consonants\32\018_01.jpg,स
./dataset/nhcd\consonants\32\018_02.jpg,स
./dataset/nhcd\consonants\32\019_01.jpg,स
./dataset/nhcd\consonants\32\019_02.jpg,स
./dataset/nhcd\consonants\32\020_01.jpg,स
./dataset/nhcd\consonants\32\020_02.jpg,स
./dataset/nhcd\consonants\32\022_01.jpg,स
./dataset/nhcd\consonants\32\023_02.jpg,स
./dataset/nhcd\consonants\32\024_01.jpg,स
./dataset/nhcd\consonants\32\024_02.jpg,स
./dataset/nhcd\consonants\32\025_01.jpg,स
./dataset/nhcd\consonants\32\025_02.jpg,स
./dataset/nhcd\consonants\32\027_01.jpg,स
./dataset/nhcd\consonants\32\027_02.jpg,स
./dataset/nhcd\consonants\32\028_01.jpg,स
./dataset/nhcd\consonants\32\030_01.jpg,स
./dataset/nhcd\consonants\32\030_02.jpg,स
./dataset/nhcd\consonants\32\032_01.jpg,स
./dataset/nhcd\consonants\32\032_02.jpg,स
./dataset/nhcd\consonants\32\033_01.jpg,स
./dataset/nhcd\consonants\32\033_02.jpg,स
./dataset/nhcd\consonants\32\034_01.jpg,स
./dataset/nhcd\consonants\32\034_02.jpg,स
./dataset/nhcd\consonants\32\036_01.jpg,स
./dataset/nhcd\consonants\32\036_02.jpg,स
./dataset/nhcd\consonants\32\037_01.jpg,स
./dataset/nhcd\consonants\32\037_02.jpg,स
./dataset/nhcd\consonants\32\038_01.jpg,स
./dataset/nhcd\consonants\32\038_02.jpg,स
./dataset/nhcd\consonants\32\039_01.jpg,स
./dataset/nhcd\consonants\32\039_02.jpg,स
./dataset/nhcd\consonants\32\041_01.jpg,स
./dataset/nhcd\consonants\32\041_02.jpg,स
./dataset/nhcd\consonants\32\042_01.jpg,स
./dataset/nhcd\consonants\32\042_02.jpg,स
./dataset/nhcd\consonants\32\043_01.jpg,स
./dataset/nhcd\consonants\32\043_02.jpg,स
./dataset/nhcd\consonants\32\044_01.jpg,स
./dataset/nhcd\consonants\32\044_02.jpg,स
./dataset/nhcd\consonants\32\047_01.jpg,स
./dataset/nhcd\consonants\32\047_02.jpg,स
./dataset/nhcd\consonants\33\001_01.jpg,ह
./dataset/nhcd\consonants\33\001_02.jpg,ह
./dataset/nhcd\consonants\33\002_01.jpg,ह
./dataset/nhcd\consonants\33\002_02.jpg,ह
./dataset/nhcd\consonants\33\004_01.jpg,ह
./dataset/nhcd\consonants\33\004_02.jpg,ह
./dataset/nhcd\consonants\33\006_01.jpg,ह
./dataset/nhcd\consonants\33\006_02.jpg,ह
./dataset/nhcd\consonants\33\007_01.jpg,ह
./dataset/nhcd\consonants\33\007_02.jpg,ह
./dataset/nhcd\consonants\33\008_01.jpg,ह
./dataset/nhcd\consonants\33\008_02.jpg,ह
./dataset/nhcd\consonants\33\010_01.jpg,ह
./dataset/nhcd\consonants\33\010_02.jpg,ह
./dataset/nhcd\consonants\33\012_01.jpg,ह
./dataset/nhcd\consonants\33\012_02.jpg,ह
./dataset/nhcd\consonants\33\013_01.jpg,ह
./dataset/nhcd\consonants\33\013_02.jpg,ह
./dataset/nhcd\consonants\33\014_01.jpg,ह
./dataset/nhcd\consonants\33\014_02.jpg,ह
./dataset/nhcd\consonants\33\015_01.jpg,ह
./dataset/nhcd\consonants\33\015_02.jpg,ह
./dataset/nhcd\consonants\33\017_01.jpg,ह
./dataset/nhcd\consonants\33\017_02.jpg,ह
./dataset/nhcd\consonants\33\018_01.jpg,ह
./dataset/nhcd\consonants\33\018_02.jpg,ह
./dataset/nhcd\consonants\33\019_01.jpg,ह
./dataset/nhcd\consonants\33\019_02.jpg,ह
./dataset/nhcd\consonants\33\020_01.jpg,ह
./dataset/nhcd\consonants\33\020_02.jpg,ह
./dataset/nhcd\consonants\33\023_01.jpg,ह
./dataset/nhcd\consonants\33\023_02.jpg,ह
./dataset/nhcd\consonants\33\024_01.jpg,ह
./dataset/nhcd\consonants\33\024_02.jpg,ह
./dataset/nhcd\consonants\33\025_01.jpg,ह
./dataset/nhcd\consonants\33\025_02.jpg,ह
./dataset/nhcd\consonants\33\027_01.jpg,ह
./dataset/nhcd\consonants\33\027_02.jpg,ह
./dataset/nhcd\consonants\33\029_01.jpg,ह
./dataset/nhcd\consonants\33\030_01.jpg,ह
./dataset/nhcd\consonants\33\030_02.jpg,ह
./dataset/nhcd\consonants\33\032_01.jpg,ह
./dataset/nhcd\consonants\33\032_02.jpg,ह
./dataset/nhcd\consonants\33\033_01.jpg,ह
./dataset/nhcd\consonants\33\033_02.jpg,ह
./dataset/nhcd\consonants\33\034_01.jpg,ह
./dataset/nhcd\consonants\33\035_02.jpg,ह
./dataset/nhcd\consonants\33\036_01.jpg,ह
./dataset/nhcd\consonants\33\036_02.jpg,ह
./dataset/nhcd\consonants\33\037_01.jpg,ह
./dataset/nhcd\consonants\33\037_02.jpg,ह
./dataset/nhcd\consonants\33\038_01.jpg,ह
./dataset/nhcd\consonants\33\038_02.jpg,ह
./dataset/nhcd\consonants\33\039_01.jpg,ह
./dataset/nhcd\consonants\33\040_02.jpg,ह
./dataset/nhcd\consonants\33\041_01.jpg,ह
./dataset/nhcd\consonants\33\041_02.jpg,ह
./dataset/nhcd\consonants\33\042_01.jpg,ह
./dataset/nhcd\consonants\33\042_02.jpg,ह
./dataset/nhcd\consonants\33\043_01.jpg,ह
./dataset/nhcd\consonants\33\043_02.jpg,ह
./dataset/nhcd\consonants\33\044_01.jpg,ह
./dataset/nhcd\consonants\33\045_02.jpg,ह
./dataset/nhcd\consonants\33\047_01.jpg,ह
./dataset/nhcd\consonants\33\047_02.jpg,ह
./dataset/nhcd\consonants\34\001_01.jpg,क्ष
./dataset/nhcd\consonants\34\001_02.jpg,क्ष
./dataset/nhcd\consonants\34\002_01.jpg,क्ष
./dataset/nhcd\consonants\34\002_02.jpg,क्ष
./dataset/nhcd\consonants\34\004_01.jpg,क्ष
./dataset/nhcd\consonants\34\005_02.jpg,क्ष
./dataset/nhcd\consonants\34\006_01.jpg,क्ष
./dataset/nhcd\consonants\34\006_02.jpg,क्ष
./dataset/nhcd\consonants\34\007_01.jpg,क्ष
./dataset/nhcd\consonants\34\007_02.jpg,क्ष
./dataset/nhcd\consonants\34\008_01.jpg,क्ष
./dataset/nhcd\consonants\34\008_02.jpg,क्ष
./dataset/nhcd\consonants\34\010_01.jpg,क्ष
./dataset/nhcd\consonants\34\011_02.jpg,क्ष
./dataset/nhcd\consonants\34\012_01.jpg,क्ष
./dataset/nhcd\consonants\34\012_02.jpg,क्ष
./dataset/nhcd\consonants\34\013_01.jpg,क्ष
./dataset/nhcd\consonants\34\013_02.jpg,क्ष
./dataset/nhcd\consonants\34\014_01.jpg,क्ष
./dataset/nhcd\consonants\34\014_02.jpg,क्ष
./dataset/nhcd\consonants\34\015_01.jpg,क्ष
./dataset/nhcd\consonants\34\016_02.jpg,क्ष
./dataset/nhcd\consonants\34\017_01.jpg,क्ष
./dataset/nhcd\consonants\34\017_02.jpg,क्ष
./dataset/nhcd\consonants\34\018_01.jpg,क्ष
./dataset/nhcd\consonants\34\018_02.jpg,क्ष
./dataset/nhcd\consonants\34\019_01.jpg,क्ष
./dataset/nhcd\consonants\34\019_02.jpg,क्ष
./dataset/nhcd\consonants\34\020_01.jpg,क्ष
./dataset/nhcd\consonants\34\022_02.jpg,क्ष
./dataset/nhcd\consonants\34\023_01.jpg,क्ष
./dataset/nhcd\consonants\34\023_02.jpg,क्ष
./dataset/nhcd\consonants\34\024_01.jpg,क्ष
./dataset/nhcd\consonants\34\024_02.jpg,क्ष
./dataset/nhcd\consonants\34\025_01.jpg,क्ष
./dataset/nhcd\consonants\34\025_02.jpg,क्ष
./dataset/nhcd\consonants\34\027_01.jpg,क्ष
./dataset/nhcd\consonants\34\028_02.jpg,क्ष
./dataset/nhcd\consonants\34\029_01.jpg,क्ष
./dataset/nhcd\consonants\34\030_01.jpg,क्ष
./dataset/nhcd\consonants\34\030_02.jpg,क्ष
./dataset/nhcd\consonants\34\032_01.jpg,क्ष
./dataset/nhcd\consonants\34\032_02.jpg,क्ष
./dataset/nhcd\consonants\34\033_01.jpg,क्ष
./dataset/nhcd\consonants\34\033_02.jpg,क्ष
./dataset/nhcd\consonants\34\035_01.jpg,क्ष
./dataset/nhcd\consonants\34\035_02.jpg,क्ष
./dataset/nhcd\consonants\34\036_01.jpg,क्ष
./dataset/nhcd\consonants\34\036_02.jpg,क्ष
./dataset/nhcd\consonants\34\037_01.jpg,क्ष
./dataset/nhcd\consonants\34\037_02.jpg,क्ष
./dataset/nhcd\consonants\34\038_01.jpg,क्ष
./dataset/nhcd\consonants\34\038_02.jpg,क्ष
./dataset/nhcd\consonants\34\040_01.jpg,क्ष
./dataset/nhcd\consonants\34\040_02.jpg,क्ष
./dataset/nhcd\consonants\34\041_01.jpg,क्ष
./dataset/nhcd\consonants\34\041_02.jpg,क्ष
./dataset/nhcd\consonants\34\042_01.jpg,क्ष
./dataset/nhcd\consonants\34\042_02.jpg,क्ष
./dataset/nhcd\consonants\34\043_01.jpg,क्ष
./dataset/nhcd\consonants\34\043_02.jpg,क्ष
./dataset/nhcd\consonants\34\045_01.jpg,क्ष
./dataset/nhcd\consonants\34\045_02.jpg,क्ष
./dataset/nhcd\consonants\34\047_01.jpg,क्ष
./dataset/nhcd\consonants\34\047_02.jpg,क्ष
./dataset/nhcd\consonants\35\001_01.jpg,त्र
./dataset/nhcd\consonants\35\001_02.jpg,त्र
./dataset/nhcd\consonants\35\002_01.jpg,त्र
./dataset/nhcd\consonants\35\002_02.jpg,त्र
./dataset/nhcd\consonants\35\005_01.jpg,त्र
./dataset/nhcd\consonants\35\005_02.jpg,त्र
./dataset/nhcd\consonants\35\006_01.jpg,त्र
./dataset/nhcd\consonants\35\006_02.jpg,त्र
./dataset/nhcd\consonants\35\007_01.jpg,त्र
./dataset/nhcd\consonants\35\007_02.jpg,त्र
./dataset/nhcd\consonants\35\008_01.jpg,त्र
./dataset/nhcd\consonants\35\008_02.jpg,त्र
./dataset/nhcd\consonants\35\011_01.jpg,त्र
./dataset/nhcd\consonants\35\011_02.jpg,त्र
./dataset/nhcd\consonants\35\012_01.jpg,त्र
./dataset/nhcd\consonants\35\012_02.jpg,त्र
./dataset/nhcd\consonants\35\013_01.jpg,त्र
./dataset/nhcd\consonants\35\013_02.jpg,त्र
./dataset/nhcd\consonants\35\014_01.jpg,त्र
./dataset/nhcd\consonants\35\014_02.jpg,त्र
./dataset/nhcd\consonants\35\016_01.jpg,त्र
./dataset/nhcd\consonants\35\016_02.jpg,त्र
./dataset/nhcd\consonants\35\017_01.jpg,त्र
./dataset/nhcd\consonants\35\017_02.jpg,त्र
./dataset/nhcd\consonants\35\018_01.jpg,त्र
./dataset/nhcd\consonants\35\018_02.jpg,त्र
./dataset/nhcd\consonants\35\019_01.jpg,त्र
./dataset/nhcd\consonants\35\019_02.jpg,त्र
./dataset/nhcd\consonants\35\022_01.jpg,त्र
./dataset/nhcd\consonants\35\022_02.jpg,त्र
./dataset/nhcd\consonants\35\023_01.jpg,त्र
./dataset/nhcd\consonants\35\023_02.jpg,त्र
./dataset/nhcd\consonants\35\024_01.jpg,त्र
